,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
players,Tryggvi,Hlinason,C,20,213.36,260,-1,52,0.46,0.68,0.474,1.79,0.69,0,0,1.32,40,2.68,33,0.14,75,66,0.25,0.39,73,R,,,
players,John,Holland,SG,29.7,195.58,205,-1,49,0.3,0.5,0.692,1,0.333,1.5,0.4,0.3,50,0.8,42,0.2,75,52,0.3,0.1,65,,,,
players,Josh,Huestis,SF,26.5,200.66,230,-1,61,0.4,0.3,0.286,1,0.419,1.7,0.294,0.6,55,1.7,29,0.3,75,61,0.2,0.6,84,,,,
players,R.J.,Hunter,SG,24.7,198.12,190,-1,57,0.4,0.4,0.889,1.2,0.512,2.8,0.282,0,50,1,42,0.6,75,62,0.6,0.1,55,,,,
players,Andre,Ingram,PG,32.6,190.5,195,-1,49,1.5,1.5,0.847,4,0.375,4.5,0.461,0.5,70,1.25,70,3.5,75,56,0.5,0.5,65,,,,
players,Jarrett,Jack,PG,34.7,190.5,202,-1,41,1.9,1.2,0.84,5.8,0.459,1.4,0.291,0.4,65,2.7,40,5.6,75,49,0.6,0.1,76,,,,
players,Aaron,Jackson,PG,32.2,193.04,185,-1,40,2,2,0.769,2.5,0.4,2,0.25,0.25,50,1,36,1,75,47,0.2,0,60,,,,
players,Demetrius,Jackson,PG,23.8,185.42,194,-1,77,2.25,0.6,0.6,5,0.545,3.2,0.25,0.8,50,1.7,28,3.1,75,63,0.7,0.5,60,,,,
players,Justin,Jackson,SF,21.4,200.66,230,-1,75,3.4,1.3,0.828,2.75,0.393,1.8,0.25,2,50,2.8,45,0.95,75,68,0.4,0.4,54,R,,,
players,Al,Jefferson,C,33.5,208.28,265,-1,51,0.6,1,0.833,5.7,0.541,0.1,0.121,2.2,75,3.1,27,0.8,75,57,0.4,0.6,44,,,,
players,Richard,Jefferson,SF,38,200.66,222,-1,45,0.6,1.2,0.73,1.8,0.571,1.9,0.332,0.3,65,1.9,36,0.9,75,43,0.3,0.1,60,,,,
players,Amile,Jefferson,PF,25.2,205.74,225,-1,74,1,1.9,0.421,5.6,0.411,0,0,3.4,50,4.7,31,0.5,75,61,0.8,0.8,50,R,,,
players,Brandon,Jennings,PG,28.8,185.42,169,-1,53,1.3,0.7,0.796,3,0.462,2.4,0.345,0.4,75,1.9,53,4.9,75,66,0.9,0,85,SP,,,
players,Joe,Johnson,SG,37,203.2,225,-1,61,0.9,0.8,0.889,3.9,0.493,2.6,0.371,0.3,80,2.9,32,1.5,75,52,0.3,0.1,67,HF,,,
players,Omari,Johnson,PF,28.1,205.74,220,-1,51,0.8,0,0.703,2.3,0.556,3,0.333,1,50,1.8,44,1.8,75,55,0.5,0,60,,,,
players,Dakari,Johnson,C,22.8,213.36,255,-1,57,0.1,0.6,0.55,1.3,0.564,0,0,0.5,50,0.6,31,0.3,75,65,0.2,0.3,50,,,,
players,Jalen,Jones,SF,25.1,200.66,220,-1,57,0.4,1.2,0.632,2.6,0.431,1.6,0.385,0.8,50,1.6,34,0.3,75,61,0.3,0.1,60,,,,
players,Sean,Kilpatrick,SG,28.5,193.04,210,-1,45,0.7,1.4,0.889,2.9,0.427,2.8,0.319,0.1,60,1.6,41,0.9,75,59,0.3,0.1,63,,,,
players,George,King,SF,24.5,198.12,24.5,-1,60,3.2,0.9,0.782,1.7,0.444,1.63,0.325,0.9,45,3.05,45,1.1,75,60,0.5,0.35,78,R,,,
players,Arnoldas,Kulboka,SF,20.5,208.28,220,-1,31,1.38,0.9,0.864,1.535,0.414,2.2,0.374,0.49,40,3.53,36,0.82,75,65,0.87,0.18,73,R,,,
players,Shane,Larkin,PG,25.8,180.34,176,-1,63,1.5,1.7,0.865,6.2,0.398,4,0.36,0.7,60,3.6,31,4.6,75,64,1.3,0.1,66,,,,
players,Ty,Lawson,PG,30.7,180.34,195,-1,45,1.9,3.1,0.797,5.9,0.502,1.7,0.288,0.6,70,2,59,4.8,75,60,1.1,0.1,60,CG,,,
players,Damion,Lee,SG,25.7,198.12,210,-1,57,2.7,1.9,0.759,6.1,0.511,4,0.25,0.35,45,2,53,1.9,75,57,1.3,0.1,60,,,,
players,DeAndre,Liggins,SG,30.3,198.12,209,-1,71,0.3,0.2,0.549,1.8,0.396,1.8,0.358,0.2,55,2.4,31,0.8,75,53,0.6,0.2,71,,,,
players,Josh,Magette,PG,28.6,185.42,160,-1,45,1.5,1.3,0.8,2,0.584,3.7,0.364,0.15,50,1.4,27,4.75,75,54,1.3,0.2,50,,,,
players,Luc,Mbah a Moute,PF,31.8,203.2,230,-1,73,1.1,1.6,0.684,2.8,0.599,2.8,0.364,0.4,65,2.7,44,0.9,75,55,1.2,0.4,74,,,,
players,Brandon,McCoy,C,20,213.36,250,-1,68,2.8,1.45,0.725,2.825,0.55,0.075,0.333,1.03,50,2.4,36,0.5,75,71,0.5,0.9,80,R,,,
players,Erik,McCree,SF,24.5,203.2,225,-1,56,1,0,0.734,3.34,0.453,4,0.384,0.67,50,0.67,47,1.33,75,62,0.33,0,50,,,,
players,Chris,McCullough,PF,23.4,208.28,220,-1,65,0.6,1,0.548,3.1,0.47,1.4,0.306,1,50,1.8,42,0.4,75,64,1.2,0.5,60,,,,
players,Ben,McLemore III,SG,25.4,195.58,195,-1,49,1.1,1.1,0.828,3.8,0.477,2.8,0.346,0.6,65,1.9,41,0.9,75,68,0.7,0.3,68,,,,
players,Jordan,Mickey,PF,24,203.2,235,-1,57,0.8,0.8,0.684,2.9,0.561,0.7,0.275,0.8,50,2.8,28,0.4,75,63,0.3,0.4,55,,,,
players,Shake,Milton,PG,21.8,198.12,205,-1,66,2.8,1.25,0.847,1.65,0.412,1.475,0.384,0.6,50,2,47,3.3,75,67,0.7,0.3,54,R,,,
players,Naz,Mitrou-Long,PG,25,193.04,218,-1,66,1.88,0.38,0.714,2.37,0.593,5.25,0.297,0.12,50,3.5,36,1.38,75,61,0.38,0.12,65,,,,
players,Ben,Moore,SF,23.1,203.2,205,-1,66,2.4,1.85,0.663,7,0.466,0.1,0.2,1.3,50,2.6,47,1.2,75,65,0.45,0.55,50,,,,
players,Eric,Moreland,PF,26.5,208.28,218,-1,73,0.6,0.4,0.379,1.8,0.541,0,0,1.2,50,2.9,33,1.2,75,58,0.5,0.8,82,,,,
players,Jaylen,Morris,SG,22.8,195.58,185,-1,45,1,0,0.5,3.7,0.5,1.7,0.2,0.3,40,2.3,34,1.2,75,60,0.3,0.2,60,,,,
players,Johnathan,Motley,PF,23.2,208.28,230,-1,57,0.8,2.5,0.536,6.3,0.565,0.5,0.167,1.3,55,3.2,35,0.6,75,67,0.3,0.2,65,,,,
players,Timofey,Mozgov,C,32,215.9,250,-1,57,1.1,1,0.767,2.4,0.64,0.6,0.222,1,65,2.1,29,0.4,75,55,0.2,0.4,50,IH,,,
players,Shabazz,Muhammad,SG,25.6,198.12,225,-1,33,0.7,2.4,0.774,5.8,0.528,1.9,0.338,1.1,65,1.7,44,0.4,75,67,0.3,0.1,52,EX,,,
players,Jameer,Nelson,PG,36.4,182.88,190,-1,49,2.4,0.7,0.8,4.3,0.45,4.4,0.331,0.5,60,3.2,35,6.4,75,43,1,0.1,61,,,,
players,Malik,Newman,SG,21,190.5,190,-1,47,2,0,0.835,2.75,0.425,2.77,0.365,0.33,55,0.75,47,0.45,75,72,0.33,0,95,R,,,
players,Lucas,Nogueira,C,25.9,213.36,220,-1,93,1.5,1.15,0.663,4.6,0.644,0.35,0.258,2.4,50,5.5,28,1.5,75,59,0.9,1.6,60,,,,
players,Emeka,Okafor,C,35.8,210.82,260,-1,77,0.5,0.8,0.818,3.7,0.505,0,0,1.8,65,2.8,31,0.3,75,47,0.3,1,65,,,,
players,Chinanu,Onuaku,C,21.7,208.28,245,-1,65,1.2,0.7,0.527,2,0.583,0,0,0.5,50,3,47,0.7,75,68,0.5,0.2,55,,,,
players,Marcus,Paige,PG,24.8,185.42,175,-1,41,2.5,0.8,0.825,2.4,0.365,3.2,0.375,0,50,0.8,47,2.4,75,61,0.25,0,60,,,,
players,Georgios,Papagiannis,C,21,218.44,240,-1,69,0.5,0,0.857,2.5,0.521,0,0,0.8,50,1.4,31,0.5,75,69,0.2,0.4,50,,,,
players,Justin,Patton,C,21.1,213.36,230,-1,89,2.2,0.625,0.517,2,0.683,0.1,0.3,1.2,50,4,51,0.6,75,69,0.45,0.7,50,,,,
players,Brandon,Paul,SG,27.2,193.04,205,-1,77,0.5,0.7,0.512,1.1,0.548,0.8,0.278,0.1,45,1,31,0.6,75,54,0.4,0.1,78,,,,
players,Cameron,Payne,PG,23.9,187.96,180,-1,53,1.4,0.6,0.75,5,0.419,3.6,0.385,0.7,60,2,46,4.5,75,68,1,0.4,50,,,,
players,Gary,Payton II,PG,25.6,187.96,190,-1,57,0.3,0.4,0.707,2.1,0.607,1.1,0.292,0.6,50,1.3,36,0.9,75,60,0.3,0.1,50,,,,
players,Kendrick,Perkins,C,33.6,208.28,280,-1,53,1.1,0.7,0.444,2,0.532,0,0,0.7,65,2.7,36,0.9,75,51,0.3,0.3,40,,,,
players,Alec,Peters,PF,23.2,205.74,232,-1,33,0.2,0.5,0.8,0.8,0.625,2.9,0.31,0.4,50,1.5,33,0.6,75,65,0.1,0.1,50,,,,
players,Marshall,Plumlee,C,26,215.9,250,-1,53,2.4,2.7,0.571,5.4,0.515,0,0,2.2,50,3.3,31,0.95,75,59,0.3,0.4,40,,,,
players,Alex,Poythress,SF,24.8,200.66,245,-1,57,0.2,0,0.7,1.2,0.467,0.8,0.364,0.6,50,0.8,44,0.2,75,61,0.2,0,60,,,,
players,Billy,Preston,PF,20.7,208.28,240,-1,45,0.67,2,0.833,4.5,0.425,1.5,0.3,1,40,3,36,0.5,75,65,0.335,0.333,61,R,,,
players,Rodney,Purvis,SG,24.4,193.04,205,-1,37,0.6,0.9,0.867,3.4,0.4,3.3,0.25,0.1,45,1.6,43,1.1,75,60,0.2,0.2,65,,,,
players,Zhou,Qi,C,22.5,218.44,218,-1,69,0.6,1.4,0.667,1.4,0.5,2.2,0.226,1.5,50,4.5,33,0.2,75,66,0.5,1.6,55,,,,
players,Zach,Randolph,PF,37,205.74,253,-1,53,2,1.8,0.785,10.4,0.503,2.5,0.347,1.6,85,5.1,33,2.2,75,55,0.7,0.2,72,,,,
players,Davon,Reed,SG,23.1,198.12,220,-1,49,0.5,0.6,0.667,1.8,0.289,1.8,0.289,0.1,50,1.8,34,0.6,75,65,0.5,0.1,60,,,,
players,Malachi,Richardson,SG,22.5,198.12,199,-1,41,0.4,0.8,0.773,1.9,0.422,1.5,0.3,0.2,55,1.1,31,0.5,75,69,0.4,0,64,,,,
players,Devin,Robinson,PF,23.3,203.2,200,-1,75,2.2,2.2,0.767,2.8,0.508,1.6,0.259,1.2,60,3.8,56,0.4,75,69,0.8,1.2,60,,,,
players,Issuf,Sanon,SG,18.7,193.04,185,-1,74,0.98,0.67,0.467,2.09,0.593,1.93,0.253,0.42,40,1.38,42,1.13,75,69,0.98,0.2,73,R,,,
players,Ramon,Session,PG,32.2,190.5,190,-1,49,1.1,2,0.772,3.3,0.374,0.9,0.308,0.2,60,1.1,31,2.8,75,52,0.5,0.1,68,,,,
players,Kobi,Simmons,PG,21,185.42,170,-1,47,1.4,0.8,0.842,4.7,0.46,1.2,0.282,0.4,50,1.1,44,2.1,75,69,0.6,0.2,85,,,,
players,Kyle,Singler,SF,30.2,203.2,230,-1,53,0.3,1.1,0.538,1.3,0.313,0.4,0.4,0.1,50,0.8,31,0.2,75,51,0.1,0,40,,,,
players,Jason,Smith,PF,32.3,213.36,240,-1,57,0.5,0.6,0.905,2.5,0.494,1,0.332,0.5,65,2.6,28,0.4,75,54,0.1,0.4,60,,,,
players,David,Stockton,PG,27,180.34,165,-1,45,0.3,1.3,0.909,0,0,1,0.424,0.1,45,0.3,36,0.4,75,55,0.1,0,60,,,,
players,Julyan,Stone,SG,29.6,198.12,200,-1,57,0.3,0.1,0.7,0.4,0.581,0.6,0.462,0,50,1.2,36,1.1,75,52,0.2,0.1,56,,,,
players,Isaiah,Taylor,PG,24,190.5,170,-1,41,1.3,2.1,0.702,4.6,0.461,1.2,0.25,0.3,50,1.1,41,3.1,75,63,0.5,0.1,82,,,,
players,Milos,Teodosic,PG,31.3,195.58,196,-1,41,2.2,1,0.848,2.8,0.492,5.2,0.379,0.4,60,2.4,37,4.6,75,53,0.5,0.1,55,,,,
players,Jared,Terrell,SG,23.4,190.5,215,-1,60,1.4,0.2,0.763,3,0.533,2,0.315,0.8,40,2.4,45,1.2,75,59,0.6,0,83,R,,,
players,Jason,Terry,PG,40.8,187.96,180,-1,40,1.1,0.4,0.889,1.7,0.487,5.1,0.348,0.2,75,1.9,35,2.6,75,42,0.4,0,62,HF,,,
players,Tyler,Ulis,PG,22.5,177.8,150,-1,37,1.8,1.4,0.832,5.7,0.425,2.1,0.288,0.3,65,1.5,38,4.4,75,74,1,0.1,87,,,,
players,Travis,Wear,SF,27.8,208.28,230,-1,61,0.4,0.5,0.824,1.5,0.397,2.8,0.364,0.6,50,2.2,36,0.4,75,55,0.2,0.3,50,,,,
players,James,Webb III,PF,24.9,205.74,202,-1,41,1.2,0,0.7,1.5,0.4,5.7,0.311,2.4,50,4.8,32,1.2,75,61,0.3,0,50,,,,
players,Thomas,Welsh,C,22.4,213.36,255,-1,62,1.7,0.9,0.828,3.35,0.511,1.7,0.347,1.4,50,6,33,0.9,75,66,0.7,0.9,80,R,,,
players,David,West,PF,37.8,205.74,240,-1,85,1.1,1.1,0.759,5.1,0.576,0.1,0.375,0.9,65,2.4,32,1.9,75,43,0.6,1,89,HF,,,
players,Andrew,White,SF,25,200.66,210,-1,45,0.5,0.3,0.75,1.6,0.584,3.3,0.367,0.3,50,2,35,0.4,75,61,0.2,0.1,50,,,,
players,Okaro,White,SF,25.9,203.2,205,-1,57,0.2,0.5,0.88,0.8,0.6,1.8,0.364,0.5,50,1.3,34,0.3,75,59,0.2,0.2,50,,,,
players,Isaiah,Whitehead,PG,23.3,193.04,210,-1,57,1.5,1.2,0.788,4.3,0.485,1.1,0.389,0.3,50,1.4,36,1.3,75,64,0.5,0.1,65,,,,
players,C.J.,Wilcox,SG,27.5,195.58,201,-1,60,1,2,0.8,1.6,0.5,3.4,0.419,0,50,2,37,1,75,56,0.545,0.27,60,,,,
players,Alan,Williams,PF,25.4,203.2,260,-1,73,0.8,2.3,0.628,5.5,0.511,0,0,1.9,60,4.2,33,0.6,75,65,0.6,0.6,65,,,,
players,C.J.,Williams,SG,28.4,195.58,225,-1,53,0.5,0.4,0.813,3.1,0.546,2.1,0.282,0.3,50,1.2,42,1.1,75,54,0.8,0.3,65,,,,
players,Nick,Young,SF,33.1,200.66,200,-1,49,0.5,0.8,0.862,2,0.481,4.1,0.377,0.3,70,1.3,40,0.5,75,55,0.5,0.1,98,SP,,,
players,Joe,Young,SG,26,187.96,180,-1,49,0.5,0.5,0.759,2.3,0.458,1.2,0.379,0.2,50,1,34,0.7,75,59,0.3,0,65,,,,
players,Tyler,Zeller,C,28.5,213.36,250,-1,53,0.7,1.2,0.722,4.6,0.578,0.4,0.357,1.7,60,3,29,0.7,75,59,0.2,0.5,80,,,,
players,Paul,Zipser,SF,24.4,203.2,210,-1,49,0.8,0.5,0.731,2.3,0.355,2,0.336,0.2,50,2.2,32,0.9,75,62,0.4,0.3,66,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Rookies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rookies,Zion,Williamson,PF,18,6'06,280,-3,,3,5.9,0.6,11,0.687,2.1,0.297,3.2,,6.8,,3.2,75,,1.6,1.1,,USA,North Carolina,Duke,","
Rookies,R.J.,Barrett,SG,18,6'06,210,-3,,3.5,5.1,0.63,10.5,0.501,5.7,0.31,1.1,,5.5,,4.5,75,,0.85,0.3,,USA,North Carolina,Duke,","
Rookies,Ja,Morant,PG,19,6'03,175,-3,,5,7.7,0.781,10.7,0.475,4.6,0.35,0.9,,4.1,,8.7,75,,1.6,0.6,,USA,Kentukcy,Murray State,","
Rookies,Darius,Garland,PG,19,6'02,175,-3,,3.7,3.2,0.725,6.2,0.537,4.6,0.421,0.2,,3.1,,3.1,75,,0.7,0.1,,USA,Tennessee,Vanderbilt,","
Rookies,Cam,Reddish,SG,19,6'07,215,-3,,3.5,3.5,0.75,6.4,0.427,7,0.36,0.8,,3.2,,3,75,,1.25,0.4,,USA,North Carolina,Duke,","
Rookies,Jarrett,Culver,SG,20,6'06,195,-3,,3,5.1,0.698,10,0.486,3.9,0.3,1.2,,4.8,,4,75,,1.25,0.4,,USA,Texas,Texas Tech,","
Rookies,Coby,White,PG,19,6'05,185,-3,,4.2,4.2,0.785,6.2,0.472,7,0.346,0.45,,4,,5.3,75,,1,0.45,,USA,North Carolina,North Carolina,","
Rookies,De'Andre,Hunter,SF,21,6'07,225,-3,,2.1,4,0.765,7.2,0.525,4,0.338,2,,4.5,,3.1,75,,0.75,0.75,,USA,Virginia,Virginia,","
Rookies,Sekou,Doumbouya,SF,18,6'09,230,-3,,,,,,,,,,,,,,75,,,,,France,,Poitiers,","
Rookies,Romeo,Langford,SG,19,6'06,210,-3,,,,,,,,,,,,,,75,,,,,USA,Indiana,Indiana,","
Rookies,Nassir,Little,SF,19,6'06,220,-3,,,,,,,,,,,,,,75,,,,,USA,North Carolina,North Carolina,","
Rookies,K.Z.,Okpala,SG,19,6'08,195,-3,,,,,,,,,,,,,,75,,,,,USA,California,Stanford,","
Rookies,Nickeil,Alexander-Walker,SG,20,6'05,205,-3,,,,,,,,,,,,,,75,,,,,USA,Virginia,Virginia Tech,","
Rookies,Keldon,Johnson,SG,19,6'06,215,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Kentucky,","
Rookies,Rui,Hachimura,PF,21,6'08,235,-3,,,,,,,,,,,,,,75,,,,,USA,Washington,Gonzaga,","
Rookies,Ty,Jerome,PG,21,6'05,200,-3,,,,,,,,,,,,,,75,,,,,USA,Virginia,Virginia,","
Rookies,P.J.,Washington,PF,20,6'08,235,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Kentucky,","
Rookies,Jaxson,Hayes,C,18,6'11,220,-3,,,,,,,,,,,,,,75,,,,,USA,Texas,Texas,","
Rookies,Charles,Bassey,C,18,6'10,245,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Western Kentucky,","
Rookies,Bol,Bol,C,19,7'02,235,-3,,,,,,,,,,,,,,75,,,,,USA,Oregon,Oregon,","
Rookies,Daniel,Gafford,PF,20,6'10,230,-3,,,,,,,,,,,,,,75,,,,,USA,Arkansas,Arkansas,","
Rookies,Kevin,Porter,SG,18,6'05,220,-3,,,,,,,,,,,,,,75,,,,,USA,California,USC,","
Rookies,Carsen,Edwards,PG,21,6'00,200,-3,,,,,,,,,,,,,,75,,,,,USA,Indiana,Purdue,","
Rookies,Bruno,Fernando,C,20,6'10,245,-3,,,,,,,,,,,,,,75,,,,,USA,Maryland,Maryland,","
Rookies,Goga,Bitadze,C,19,6'11,250,-3,,,,,,,,,,,,,,75,,,,,Georgia,,Misko Raznatovic,","
Rookies,Matisse,Thybulle,SG,22,6'06,200,-3,,,,,,,,,,,,,,75,,,,,USA,Washington,Washington,","
Rookies,Cameron,Johnson,SF,23,6'08,210,-3,,,,,,,,,,,,,,75,,,,,USA,North Carolina,North Carolina,","
Rookies,Tyler,Herro,SG,19,6'05,195,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Kentucky,","
Rookies,Talen,Horton-Tucker,SF,18,6'04,240,-3,,,,,,,,,,,,,,75,,,,,USA,Iowa,Iowa State,","
Rookies,Naz,Reid,C,19,6'10,250,-3,,,,,,,,,,,,,,75,,,,,USA,Louisiana,LSU,","
Rookies,Jaylen,Norwell,SG,19,6'04,200,-3,,,,,,,,,,,,,,75,,,,,USA,Washington,Washington,","
Rookies,Brandon,Clarke,C,22,6'08,215,-3,,,,,,,,,,,,,,75,,,,,USA,Washington,Gonzaga,","
Rookies,Admiral,Schofield,SF,22,6'05,240,-3,,,,,,,,,,,,,,75,,,,,USA,Tennessee,Tennessee,","
Rookies,Louis,King,SF,20,6'08,205,-3,,,,,,,,,,,,,,75,,,,,USA,Oregon,Oregon,","
Rookies,Luguentz,Dort,SG,19,6'04,220,-3,,,,,,,,,,,,,,75,,,,,USA,Arizona,Arizona State,","
Rookies,Grant,Williams,PF,20,6'07,240,-3,,,,,,,,,,,,,,75,,,,,USA,Tennessee,Tennessee,","
Rookies,Jalen,McDaniels,PF,21,6'10,195,-3,,,,,,,,,,,,,,75,,,,,USA,California,San Diego State,","
Rookies,Sagaba,Konate,C,22,6'08,250,-3,,,,,,,,,,,,,,75,,,,,USA,West Virginia,West Virginia,","
Rookies,Kris,Wilkes,SF,20,6'08,215,-3,,,,,,,,,,,,,,75,,,,,USA,California,UCLA,","
Rookies,Eric,Paschall,SF,22,6'07,260,-3,,,,,,,,,,,,,,75,,,,,USA,Pennsylvania,Villanova,","
Rookies,Darius,Bazley,PF,18,6'09,200,-3,,,,,,,,,,,,,,75,,,,,USA,,G-League,","
Rookies,Amir,Hinton,SG,22,6'05,190,-3,,,,,,,,,,,,,,75,,,,,USA,North Carolina,Shaw,","
Rookies,Ayo,Dosunmu,PG,19,6'04,185,-3,,,,,,,,,,,,,,75,,,,,USA,Illinois,Illinois,","
Rookies,Chuma,Okeke,SF,20,6'08,235,-3,,,,,,,,,,,,,,75,,,,,USA,Alabama,Auburn,","
Rookies,Tyler,Bey,PF,21,6'07,215,-3,,,,,,,,,,,,,,75,,,,,USA,Colorado,Colorado,","
Rookies,Luka,Samanic,PF,19,6'10,210,-3,,,,,,,,,,,,,,75,,,,,Spain,,Barcelona 2,","
Rookies,Jontay,Porter,C,19,6'11,240,-3,,,,,,,,,,,,,,75,,,,,USA,Missouri,Missouri,","
Rookies,Brian,Bowen,SF,20,6'07,200,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Louisville,","
Rookies,Ky,Bowman,PG,20,6'01,190,-3,,,,,,,,,,,,,,75,,,,,USA,Massachusetts,Boston College,","
Rookies,Johsua,Obiesie,PG,18,6'06,195,-3,,,,,,,,,,,,,,75,,,,,Germany,,S.Oliver Wurzburg,","
Rookies,Shamorie,Ponds,PG,20,6'01,175,-3,,,,,,,,,,,,,,75,,,,,USA,New York,St. John's,","
Rookies,Vanja,Marinkovic,SG,22,6'07,195,-3,,,,,,,,,,,,,,75,,,,,Serbia,,KK Partizan,","
Rookies,Yovel,Zoosman,SG,20,6'07,198,-3,,,,,,,,,,,,,,75,,,,,Israel,,Maccabi Tel Aviv,","
Rookies,Nikita,Mikhailovskii,SG,18,6'06,189,-3,,,,,,,,,,,,,,75,,,,,Russia,,Avtodor Saratov,","
Rookies,Henri,Drell,SG,18,6'08,187,-3,,,,,,,,,,,,,,75,,,,,Estonia,,Baunach Young Pikes,","
Rookies,Kyle,Guy,PG,21,6'02,175,-3,,,,,,,,,,,,,,75,,,,,USA,Virginia,Virginia,","
Rookies,D'Marcus,Simonds,SG,21,6'03,195,-3,,,,,,,,,,,,,,75,,,,,USA,Georgia,Georgia State,","
Rookies,Marcos,Louzada Silva,SG,19,6'05,190,-3,,,,,,,,,,,,,,75,,,,,Brazil,,Franca,","
Rookies,Tacko,Fall,C,23,7'06,295,-3,,,,,,,,,,,,,,75,,,,,USA,Florida,UCF,","
Rookies,Jordan,Nwora,SF,20,6'07,225,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Louisville,","
Rookies,Ashton,Hagans,PG,19,6'03,190,-3,,,,,,,,,,,,,,75,,,,,USA,Kentucky,Kentucky,","
Rookies,Ignas,Brazdeikis,SF,20,6'07,225,-3,,,,,,,,,,,,,,75,,,,,USA,Michigan,Michigan,","
Rookies,Aric,Holman,PF,21,6'10,225,-3,,,,,,,,,,,,,,75,,,,,USA,Mississippi,Mississippi State,","
Rookies,Jalen,Smith,PF,19,6'10,195,-3,,,,,,,,,,,,,,75,,,,,USA,Maryland,Maryland,","
Rookies,Dylan,Windler,SG,22,6'07,200,-3,,,,,,,,,,,,,,75,,,,,USA,Tennessee,Belmont,","
Rookies,Robert,Franks,SF,22,6'08,230,-3,,,,,,,,,,,,,,75,,,,,USA,Washington,Washington State,.
Rookies,Austin,Wiley,C,20,6'10,260,-3,,,,,,,,,,,,,,75,,,,,USA,Alabama,Auburn,","
Rookies,Jaylen,Hoard,SF,20,6'08,220,-3,,,,,,,,,,,,,,75,,,,,USA,North Carolina,Wake Forest,","
Rookies,Simi,Shittu,PF,19,6'10,240,-3,,,,,,,,,,,,,,75,,,,,USA,Tennessee,Vanderbilt,","
Rookies,Udoka,Azubuike,C,19,6'11,280,-3,,,,,,,,,,,,,,75,,,,,USA,Kansas,Kansas,","
Rookies,Oshae,Brissett,SF,20,6'08,210,-3,,,,,,,,,,,,,,75,,,,,USA,New York,Syracuse,","
Rookies,Nicolas,Claxton,PF,20,6'11,220,-3,,,,,,,,,,,,,,75,,,,,USA,Georgia,Georgia,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Coaches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team ID,First,Last,Age,Position,Authority,Expectation,Personality,ShotSelection,BallMovement,Rebounding,Defence,Structure,DevShot,DevBallMovement,DevRebounding,DevDefence,DevFitness,FindTalent,FindPotential,Persuasion,Dedication,Desire,Potential,,,,,
Coaches,0,Lloyd,Pierce,42,HC,55,70,60,48,81,74,62,56,74,77,69,78,70,52,60,71,80,8,73,,,,,
Coaches,1,Brad,Stevens,41,HC,90,75,75,77,81,74,84,82,62,76,75,64,57,43,85,78,87,90,90,,,,,
Coaches,2,Kenny,Atkinson,51,HC,45,38,72,54,77,75,75,50,53,85,54,66,50,45,67,63,76,89,86,,,,,
Coaches,3,James,Borrego,40,HC,65,65,60,59,75,74,66,69,53,56,58,64,58,49,52,69,68,41,60,,,,,
Coaches,4,Jim,Boylen,53,HC,60,56,65,49,72,72,63,74,50,75,61,75,51,40,32,75,95,38,59,,,,,
Coaches,5,John,Beilein,66,HC,65,80,55,68,69,75,49,75,53,73,56,63,67,53,59,58,89,38,70,,,,,
Coaches,6,Rick,Carlisle,58,HC,68,50,75,50,78,75,72,96,70,60,65,70,60,30,35,80,85,99,72,,,,,
Coaches,7,Michael,Malone,47,HC,65,62,75,79,85,79,81,65,50,65,40,80,75,77,70,80,70,32,82,,,,,
Coaches,8,Dwane,Casey,61,HC,76,74,75,74,75,76,77,88,68,66,64,80,59,32,22,81,78,32,65,,,,,
Coaches,9,Steve,Kerr,52,HC,87,98,81,88,87,76,78,67,94,91,54,66,79,80,68,75,79,88,88,,,,,
Coaches,10,Mike,D'Antoni,67,HC,80,79,65,72,70,72,72,64,63,73,54,36,85,61,65,76,88,47,62,,,,,
Coaches,11,Nate,McMillan,53,HC,67,59,70,75,82,75,89,77,54,75,58,80,58,51,52,74,82,37,60,,,,,
Coaches,12,Doc,Rivers,56,HC,85,74,85,85,75,75,72,85,65,69,73,74,56,44,51,82,90,86,66,,,,,
Coaches,13,Frank,Vogel,45,HC,54,38,75,50,71,78,54,82,67,69,79,84,65,36,51,86,80,100,73,,,,,
Coaches,14,Taylor,Jenkins,35,HC,72,64,80,72,82,72,81,61,75,54,80,80,50,39,40,80,85,15,60,,,,,
Coaches,15,Erik,Spoelstra,47,HC,81,64,80,65,80,77,83,81,62,64,60,71,74,34,79,85,79,35,78,,,,,
Coaches,16,Mike,Budenholzer,48,HC,68,57,76,61,78,77,92,57,60,68,55,62,41,23,34,67,100,84,82,,,,,
